id,ser1,age,longitude,latitude,ser2,ser3
6556,1,33,9.189245317000001,11.8410925,1,1
6557,1,39,9.189245317000001,11.8410925,1,0
6558,0,35,9.189245317000001,11.8410925,0,1
6559,0,28,9.189245317000001,11.8410925,0,1
6560,1,35,9.189245317000001,11.8410925,1,0
6561,0,30,9.189245317000001,11.8410925,0,1
6562,0,26,9.189245317000001,11.8410925,0,1
6563,1,33,9.189245317000001,11.8410925,0,1
6564,0,26,9.189245317000001,11.8410925,1,1
6565,1,38,9.189245317000001,11.8410925,1,0
6566,0,33,9.189245317000001,11.8410925,1,1
6567,1,37,9.189245317000001,11.8410925,1,1
6568,1,35,9.189245317000001,11.8410925,1,0
6569,1,34,8.831212089,11.80246072,1,1
6570,1,33,8.831212089,11.80246072,1,0
6571,1,37,8.831212089,11.80246072,0,1
6572,1,33,8.831212089,11.80246072,0,1
6573,1,33,8.831212089,11.80246072,0,1
6574,1,37,8.831212089,11.80246072,1,1
6575,1,32,8.831212089,11.80246072,1,0
6576,1,37,8.831212089,11.80246072,1,0
6577,1,37,8.831212089,11.80246072,0,0
6578,0,27,8.831212089,11.80246072,0,0
6579,1,32,8.831212089,11.80246072,0,0
6580,1,33,8.831212089,11.80246072,1,1
6581,1,33,8.831212089,11.80246072,0,1
6582,0,26,8.831212089,11.80246072,0,1
6583,1,38,8.831212089,11.80246072,1,0
6584,1,37,8.831212089,11.80246072,0,0
6585,1,39,8.831212089,11.80246072,1,0
6586,1,35,8.831212089,11.80246072,0,0
6587,1,29,8.831212089,11.80246072,0,0
6588,1,36,8.831212089,11.80246072,1,1
6589,1,38,8.831212089,11.80246072,0,1
6590,1,34,8.831212089,11.80246072,0,1
6591,1,35,8.831212089,11.80246072,1,1
6592,1,34,8.831212089,11.80246072,0,0
6593,0,29,8.831212089,11.80246072,0,0
6594,1,26,8.831212089,11.80246072,0,0
6595,0,24,8.913882163,11.8785882,0,0
6596,1,29,8.913882163,11.8785882,0,0
6597,1,37,8.913882163,11.8785882,1,0
6598,0,28,8.913882163,11.8785882,0,1
6599,0,33,8.913882163,11.8785882,0,1
6600,0,31,8.913882163,11.8785882,1,1
6601,1,30,8.913882163,11.8785882,1,0
6602,1,30,8.913882163,11.8785882,0,1
6603,1,32,8.913882163,11.8785882,0,0
6604,0,25,8.913882163,11.8785882,0,1
6605,1,31,8.913882163,11.8785882,1,1
6606,1,29,8.913882163,11.8785882,1,0
6607,1,31,8.913882163,11.8785882,1,0
6608,0,37,8.913882163,11.8785882,0,1
6609,0,32,8.913882163,11.8785882,1,1
6610,1,29,8.913882163,11.8785882,0,1
6611,1,33,8.913882163,11.8785882,1,0
6612,1,36,8.913882163,11.8785882,1,0
6613,1,31,8.913882163,11.8785882,0,1
6614,1,32,8.76486967,11.78275925,0,0
6615,1,38,8.76486967,11.78275925,0,0
6616,1,32,8.76486967,11.78275925,0,1
6617,1,31,8.76486967,11.78275925,1,1
6618,1,37,8.76486967,11.78275925,0,0
6619,1,38,8.76486967,11.78275925,1,1
6620,0,29,8.76486967,11.78275925,1,1
6621,1,35,8.76486967,11.78275925,1,1
6622,1,31,8.76486967,11.78275925,0,0
6623,1,36,8.76486967,11.78275925,0,1
6624,0,32,8.76486967,11.78275925,0,1
6625,0,26,8.76486967,11.78275925,0,1
6626,0,31,8.76486967,11.78275925,0,1
6627,1,33,8.76486967,11.78275925,0,0
6628,1,34,8.76486967,11.78275925,0,0
6629,1,38,8.76486967,11.78275925,0,1
6630,1,30,8.76486967,11.78275925,0,0
6631,0,29,8.76486967,11.78275925,0,1
6632,1,32,8.76486967,11.78275925,1,1
6633,1,30,8.76486967,11.78275925,1,0
6634,1,30,8.76486967,11.78275925,0,0
6635,1,33,8.76486967,11.78275925,1,0
6636,0,28,8.76486967,11.78275925,1,0
6637,1,34,8.76486967,11.78275925,0,1
6638,1,33,8.76486967,11.78275925,1,1
6639,1,30,8.76486967,11.78275925,0,1
6640,1,35,8.76486967,11.78275925,1,1
6641,0,34,8.332509534,11.8189031,0,1
6642,1,35,8.332509534,11.8189031,0,1
6643,1,35,8.332509534,11.8189031,0,0
6644,0,30,8.332509534,11.8189031,1,0
6645,1,34,8.332509534,11.8189031,1,1
6646,0,27,8.332509534,11.8189031,1,0
6647,1,39,8.332509534,11.8189031,1,0
6648,0,25,8.332509534,11.8189031,1,1
6649,1,37,8.332509534,11.8189031,0,0
6650,1,36,8.332509534,11.8189031,0,1
6651,0,25,8.332509534,11.8189031,0,0
6652,1,32,8.332509534,11.8189031,0,1
6653,0,29,8.332509534,11.8189031,1,0
6654,1,35,8.332509534,11.8189031,0,0
6655,0,26,8.332509534,11.8189031,0,1
6656,1,34,8.332509534,11.8189031,1,1
6657,1,34,8.332509534,11.8189031,1,0
6658,1,30,8.332509534,11.8189031,0,0
6659,1,32,8.332509534,11.8189031,1,0
6660,1,34,8.332509534,11.8189031,0,0
6661,1,38,8.332509534,11.8189031,1,1
6662,1,38,8.332509534,11.8189031,0,1
6663,1,38,8.332509534,11.8189031,0,0
6664,1,32,8.332509534,11.8189031,1,1
6665,0,27,8.332509534,11.8189031,0,0
6666,1,32,8.332509534,11.8189031,0,1
6667,0,37,8.332509534,11.8189031,1,0
6668,0,24,8.332509534,11.8189031,1,0
6669,1,33,8.332509534,11.8189031,0,1
6670,0,27,8.332509534,11.8189031,0,1
6671,0,35,8.332509534,11.8189031,1,1
6672,1,28,8.303280994,11.93737577,1,0
6673,0,29,8.303280994,11.93737577,1,1
6674,0,26,8.303280994,11.93737577,0,1
6675,0,30,8.303280994,11.93737577,0,1
6676,1,32,8.303280994,11.93737577,0,0
6677,1,36,8.241443463,11.85783971,1,0
6678,0,28,8.241443463,11.85783971,1,0
6679,1,31,8.241443463,11.85783971,1,1
6680,0,30,8.241443463,11.85783971,1,1
6681,0,31,8.241443463,11.85783971,0,1
6682,0,30,8.241443463,11.85783971,0,1
6683,0,26,8.241443463,11.85783971,1,0
6684,1,37,8.241443463,11.85783971,0,0
6685,1,27,8.241443463,11.85783971,0,0
6686,0,27,8.241443463,11.85783971,1,1
6687,0,30,8.241443463,11.85783971,1,1
6688,1,33,8.241443463,11.85783971,1,1
6689,0,32,8.241443463,11.85783971,1,1
6690,0,26,8.241443463,11.85783971,0,0
6691,1,29,8.241443463,11.85783971,0,0
6692,0,28,8.241443463,11.85783971,0,1
6693,1,31,8.241443463,11.85783971,1,1
6694,1,31,8.241443463,11.85783971,1,0
6695,1,30,8.241443463,11.85783971,0,0
6696,0,26,8.241443463,11.85783971,1,0
6697,1,29,8.241443463,11.85783971,0,0
6698,0,27,8.241443463,11.85783971,0,1
6699,0,28,8.241443463,11.85783971,1,1
6700,0,30,8.241443463,11.85783971,1,1
6701,0,32,8.241443463,11.85783971,0,0
6702,1,34,8.241443463,11.85783971,1,1
6703,1,30,8.241443463,11.85783971,0,0
6704,0,26,8.241443463,11.85783971,0,0
6705,1,32,8.241443463,11.85783971,0,0
6706,0,27,8.241443463,11.85783971,1,0
6707,1,31,8.241443463,11.85783971,0,0
6708,1,37,8.241443463,11.85783971,0,1
6709,1,32,8.241443463,11.85783971,1,0
6710,1,31,8.241443463,11.85783971,0,1
6711,1,30,8.241443463,11.85783971,0,0
6712,0,30,8.241443463,11.85783971,1,1
6713,1,34,8.241443463,11.85783971,1,0
6714,0,30,8.241443463,11.85783971,0,0
6715,1,34,8.241443463,11.85783971,0,0
6716,1,36,7.852796789,11.80848497,0,1
6717,1,33,7.852796789,11.80848497,0,0
6718,1,30,7.852796789,11.80848497,1,1
6719,0,27,7.852796789,11.80848497,1,1
6720,0,30,7.852796789,11.80848497,1,0
6721,0,29,7.852796789,11.80848497,0,0
6722,1,34,7.852796789,11.80848497,1,0
6723,0,32,7.852796789,11.80848497,1,1
6724,1,36,7.948435961,11.88682679,1,0
6725,0,32,7.948435961,11.88682679,1,1
6726,1,37,7.948435961,11.88682679,1,1
6727,1,40,7.948435961,11.88682679,1,0
6728,1,37,7.948435961,11.88682679,1,0
6729,1,38,7.948435961,11.88682679,1,1
6730,1,32,7.948435961,11.88682679,1,1
6731,1,32,7.948435961,11.88682679,1,1
6732,1,37,7.918044644,11.45829175,1,1
6733,0,29,7.918044644,11.45829175,0,0
6734,1,31,7.918044644,11.45829175,1,1
6735,1,30,7.918044644,11.45829175,0,0
6736,1,40,7.918044644,11.45829175,1,1
6737,1,26,7.918044644,11.45829175,1,1
6738,1,34,7.918044644,11.45829175,0,1
6739,0,32,7.918044644,11.45829175,0,0
6740,1,28,7.918044644,11.45829175,1,1
6741,1,33,7.918044644,11.45829175,1,1
6742,1,33,7.918044644,11.45829175,1,0
6743,1,27,7.918044644,11.45829175,0,0
6744,0,29,7.918044644,11.45829175,0,0
6745,0,30,7.918044644,11.45829175,1,1
6746,1,29,7.918044644,11.45829175,0,0
6747,1,36,7.918044644,11.45829175,0,0
6748,1,37,7.918044644,11.45829175,1,0
6749,0,27,7.918044644,11.45829175,1,1
6750,1,33,7.918044644,11.45829175,0,1
6751,1,38,7.918044644,11.45829175,0,1
6752,1,29,7.918044644,11.45829175,0,0
6753,0,30,7.918044644,11.45829175,0,0
6754,1,36,7.918044644,11.45829175,1,0
6755,1,26,7.918044644,11.45829175,0,0
6756,1,31,7.918044644,11.45829175,0,0
6757,1,29,7.918044644,11.45829175,0,1
6758,1,33,7.918044644,11.45829175,0,1
6759,1,34,7.918044644,11.45829175,1,0
6760,0,30,7.918044644,11.45829175,0,1
6761,1,28,7.918044644,11.45829175,0,1
6762,1,35,7.918044644,11.45829175,1,1
6763,1,34,7.918044644,11.45829175,1,1
6764,0,26,7.918044644,11.45829175,0,0
6765,1,34,7.918044644,11.45829175,1,1
6766,1,29,7.918044644,11.45829175,0,1
6767,1,32,7.918044644,11.45829175,1,0
6768,0,33,7.918044644,11.45829175,1,1
6769,0,26,7.918044644,11.45829175,0,0
6770,1,37,7.918044644,11.45829175,1,1
6771,0,24,7.918044644,11.45829175,1,1
6772,1,31,7.918044644,11.45829175,0,1
6773,0,26,7.918044644,11.45829175,1,1
6774,1,32,7.918044644,11.45829175,1,0
6775,1,35,7.918044644,11.45829175,1,0
6776,1,29,7.918044644,11.45829175,1,1
6777,1,27,7.918044644,11.45829175,0,0
6778,0,34,7.918044644,11.45829175,1,1
6779,1,32,7.918044644,11.45829175,1,0
6780,1,39,7.918044644,11.45829175,0,0
6781,0,26,7.918044644,11.45829175,0,0
6782,1,33,7.918044644,11.45829175,1,0
6783,0,31,7.918044644,11.45829175,1,1
6784,0,26,7.918044644,11.45829175,0,0
6785,1,36,7.918044644,11.45829175,1,1
6786,1,37,7.918044644,11.45829175,1,0
6787,0,29,7.918044644,11.45829175,1,1
6788,1,31,7.918044644,11.45829175,0,0
6789,1,37,7.918044644,11.45829175,0,1
6790,1,32,7.918044644,11.45829175,1,0
6791,1,32,7.918044644,11.45829175,0,0
6792,0,26,7.918044644,11.45829175,0,1
6793,0,25,7.918044644,11.45829175,1,1
6794,1,31,7.918044644,11.45829175,1,1
6795,1,34,7.918044644,11.45829175,1,1
6796,1,39,7.918044644,11.45829175,0,0
6797,1,34,7.918044644,11.45829175,0,1
6798,0,28,7.918044644,11.45829175,1,0
6799,1,31,7.918044644,11.45829175,0,1
6800,0,31,7.918044644,11.45829175,0,1
6801,1,25,7.918044644,11.45829175,0,0
6802,0,28,7.918044644,11.45829175,0,1
6803,1,31,7.918044644,11.45829175,0,1
6804,1,28,7.918044644,11.45829175,1,1
6805,0,28,7.918044644,11.45829175,0,0
6806,0,25,7.918044644,11.45829175,1,0
6807,1,33,7.918044644,11.45829175,1,0
6808,1,29,7.918044644,11.45829175,1,0
6809,1,34,7.72041311,11.48137789,0,1
6810,0,24,7.72041311,11.48137789,0,1
6811,1,37,7.72041311,11.48137789,1,1
6812,1,33,7.72041311,11.48137789,0,1
6813,0,31,7.72041311,11.48137789,0,1
6814,0,34,7.72041311,11.48137789,0,1
6815,1,31,7.72041311,11.48137789,0,1
6816,0,24,7.72041311,11.48137789,1,0
6817,0,26,7.72041311,11.48137789,1,0
6818,0,40,7.72041311,11.48137789,0,0
6819,1,35,7.72041311,11.48137789,1,1
6820,0,25,7.72041311,11.48137789,1,0
6821,1,29,7.72041311,11.48137789,0,0
6822,0,30,7.72041311,11.48137789,1,0
6823,0,25,7.72041311,11.48137789,0,0
6824,1,33,7.72041311,11.48137789,0,1
6825,1,37,7.72041311,11.48137789,0,1
6826,0,32,7.72041311,11.48137789,0,1
6827,0,28,7.72041311,11.48137789,0,0
6828,1,29,7.72041311,11.48137789,0,0
6829,1,36,7.72041311,11.48137789,1,0
6830,1,35,7.72041311,11.48137789,1,0
6831,1,31,7.72041311,11.48137789,0,0
6832,0,31,7.72041311,11.48137789,1,0
6833,1,33,7.72041311,11.48137789,0,0
6834,0,31,7.72041311,11.48137789,1,0
6835,0,30,7.72041311,11.48137789,1,1
6836,0,26,7.72041311,11.48137789,1,1
6837,1,34,7.72041311,11.48137789,0,0
6838,1,32,8.181217668,11.63937615,1,0
6839,1,37,8.181217668,11.63937615,1,1
6840,1,32,8.181217668,11.63937615,1,1
6841,1,34,8.181217668,11.63937615,0,0
6842,0,24,8.181217668,11.63937615,1,1
6843,1,37,8.181217668,11.63937615,0,0
6844,1,35,8.181217668,11.63937615,1,1
6845,1,39,8.181217668,11.63937615,1,1
6846,1,33,8.181217668,11.63937615,0,0
6847,1,32,8.181217668,11.63937615,0,1
6848,1,34,8.181217668,11.63937615,0,1
6849,1,34,8.181217668,11.63937615,0,0
6850,1,31,8.181217668,11.63937615,1,1
6851,1,37,8.181217668,11.63937615,0,1
6852,0,25,8.181217668,11.63937615,1,0
6853,1,39,8.181217668,11.63937615,1,0
6854,0,36,8.181217668,11.63937615,1,1
6855,1,24,8.181217668,11.63937615,0,1
6856,0,26,8.181217668,11.63937615,1,1
6857,1,36,8.181217668,11.63937615,1,1
6858,0,29,8.181217668,11.63937615,1,1
6859,1,32,8.181217668,11.63937615,0,0
6860,1,32,8.181217668,11.63937615,0,0
6861,1,31,8.181217668,11.63937615,0,0
6862,1,35,8.181217668,11.63937615,1,0
6863,1,30,8.180696517000001,11.3699207,1,0
6864,0,34,8.180696517000001,11.3699207,0,0
6865,1,32,8.180696517000001,11.3699207,1,1
6866,0,29,8.180696517000001,11.3699207,0,1
6867,1,37,8.180696517000001,11.3699207,0,1
6868,1,34,8.180696517000001,11.3699207,0,1
6869,1,31,8.180696517000001,11.3699207,0,0
6870,1,33,8.180696517000001,11.3699207,0,1
6871,1,34,8.180696517000001,11.3699207,0,0
6872,0,33,8.180696517000001,11.3699207,1,0
6873,1,29,8.180696517000001,11.3699207,0,0
6874,0,28,8.180696517000001,11.3699207,0,1
6875,0,26,8.180696517000001,11.3699207,0,0
6876,0,29,8.180696517000001,11.3699207,1,1
6877,0,28,8.180696517000001,11.3699207,0,0
6878,0,26,8.180696517000001,11.3699207,1,0
6879,1,38,8.180696517000001,11.3699207,0,0
6880,1,32,8.180696517000001,11.3699207,1,1
6881,0,28,8.180696517000001,11.3699207,1,1
6882,1,40,8.180696517000001,11.3699207,1,1
6883,0,28,8.180696517000001,11.3699207,0,0
6884,0,31,8.180696517000001,11.3699207,0,1
6885,1,33,8.180696517000001,11.3699207,1,1
6886,1,34,8.180696517000001,11.3699207,1,1
6887,1,36,8.180696517000001,11.3699207,1,0
6888,0,30,8.180696517000001,11.3699207,1,1
6889,0,29,8.180696517000001,11.3699207,1,0
6890,1,36,8.180696517000001,11.3699207,1,0
6891,1,29,8.180696517000001,11.3699207,1,0
6892,0,27,8.180696517000001,11.3699207,1,1
6893,1,40,8.180696517000001,11.3699207,0,0
6894,1,30,8.180696517000001,11.3699207,0,1
6895,1,34,8.180696517000001,11.3699207,0,1
6896,1,35,8.180696517000001,11.3699207,0,1
6897,1,31,8.180696517000001,11.3699207,0,1
6898,1,32,8.180696517000001,11.3699207,0,0
6899,1,32,8.180696517000001,11.3699207,1,0
6900,1,25,8.180696517000001,11.3699207,1,0
6901,1,38,8.266685387999999,11.66050508,0,1
6902,0,32,8.266685387999999,11.66050508,0,1
6903,1,38,8.266685387999999,11.66050508,0,1
6904,1,35,8.266685387999999,11.66050508,1,1
6905,0,26,8.266685387999999,11.66050508,1,1
6906,1,31,8.266685387999999,11.66050508,1,0
6907,1,38,8.266685387999999,11.66050508,1,1
6908,1,29,8.266685387999999,11.66050508,1,1
6909,1,28,8.266685387999999,11.66050508,0,0
6910,1,30,8.266685387999999,11.66050508,1,1
6911,1,30,8.266685387999999,11.66050508,0,0
6912,1,35,8.266685387999999,11.66050508,0,0
6913,1,32,8.353116487000001,11.48227137,1,1
6914,1,33,8.353116487000001,11.48227137,1,1
6915,1,29,8.353116487000001,11.48227137,0,0
6916,0,30,8.353116487000001,11.48227137,1,1
6917,1,38,8.353116487000001,11.48227137,0,1
6918,1,26,8.353116487000001,11.48227137,1,0
6919,1,34,8.353116487000001,11.48227137,0,1
6920,1,35,8.353116487000001,11.48227137,0,0
6921,1,30,8.353116487000001,11.48227137,1,0
6922,1,35,8.353116487000001,11.48227137,0,1
6923,1,29,8.353116487000001,11.48227137,0,1
6924,0,28,8.353116487000001,11.48227137,1,0
6925,0,27,8.353116487000001,11.48227137,0,0
6926,0,28,8.353116487000001,11.48227137,1,1
6927,1,36,8.353116487000001,11.48227137,1,0
6928,1,33,8.353116487000001,11.48227137,0,0
6929,1,33,8.353116487000001,11.48227137,0,1
6930,0,25,8.353116487000001,11.48227137,1,0
6931,1,30,8.353116487000001,11.48227137,0,1
6932,1,36,8.353116487000001,11.48227137,1,0
6933,1,30,8.353116487000001,11.48227137,0,1
6934,1,33,8.353116487000001,11.48227137,1,0
6935,1,26,8.353116487000001,11.48227137,0,0
6936,1,28,8.353116487000001,11.48227137,0,1
6937,1,27,8.353116487000001,11.48227137,0,0
6938,1,37,8.353116487000001,11.48227137,0,1
6939,1,37,8.353116487000001,11.48227137,0,0
6940,1,30,8.353116487000001,11.48227137,0,1
6941,1,32,8.353116487000001,11.48227137,0,1
6942,0,27,8.353116487000001,11.48227137,0,1
6943,1,40,8.353116487000001,11.48227137,1,0
6944,1,33,8.353116487000001,11.48227137,1,1
6945,1,32,8.353116487000001,11.48227137,0,1
6946,1,37,8.353116487000001,11.48227137,1,0
6947,1,35,8.353116487000001,11.48227137,0,1
6948,1,27,8.353116487000001,11.48227137,0,1
6949,0,27,8.353116487000001,11.48227137,1,0
6950,1,28,8.353116487000001,11.48227137,0,1
6951,1,38,8.353116487000001,11.48227137,1,1
6952,1,29,8.353116487000001,11.48227137,1,1
6953,0,28,8.353116487000001,11.48227137,0,1
6954,1,28,8.353116487000001,11.48227137,0,0
6955,1,32,8.447636459,11.64627691,1,0
6956,1,29,8.447636459,11.64627691,0,1
6957,1,31,8.447636459,11.64627691,1,1
6958,0,28,8.447636459,11.64627691,1,1
6959,1,32,8.447636459,11.64627691,1,0
6960,1,39,8.447636459,11.64627691,0,1
6961,1,32,8.447636459,11.64627691,0,0
6962,1,28,8.447636459,11.64627691,0,0
6963,1,30,8.447636459,11.64627691,0,0
6964,0,27,8.447636459,11.64627691,1,0
6965,1,32,8.447636459,11.64627691,0,1
6966,1,26,8.447636459,11.64627691,0,1
6967,1,35,8.447636459,11.64627691,0,0
6968,0,26,8.447636459,11.64627691,1,1
6969,1,28,8.447636459,11.64627691,0,1
6970,1,37,8.479460311,11.8167705,1,0
6971,1,26,8.479460311,11.8167705,0,0
6972,0,26,8.479460311,11.8167705,1,0
6973,0,26,8.479460311,11.8167705,1,1
6974,0,25,8.479460311,11.8167705,1,0
6975,0,34,8.479460311,11.8167705,0,0
6976,1,34,8.479460311,11.8167705,0,0
6977,0,30,8.479460311,11.8167705,1,1
6978,1,37,8.479460311,11.8167705,0,0
6979,0,35,8.479460311,11.8167705,0,1
6980,1,31,8.479460311,11.8167705,0,1
6981,1,29,8.479460311,11.8167705,0,0
6982,1,34,8.479460311,11.8167705,1,0
6983,1,31,8.479460311,11.8167705,0,0
6984,1,27,8.479460311,11.8167705,0,1
6985,0,29,8.479460311,11.8167705,0,1
6986,1,39,8.479460311,11.8167705,1,1
6987,0,27,8.479460311,11.8167705,0,0
6988,1,31,8.479460311,11.8167705,1,0
6989,1,33,8.479460311,11.8167705,0,1
6990,1,32,8.479460311,11.8167705,0,1
6991,1,34,8.479460311,11.8167705,0,0
6992,1,38,8.479460311,11.8167705,1,1
6993,1,32,8.479460311,11.8167705,0,1
6994,1,36,8.479460311,11.8167705,1,0
6995,1,29,8.479460311,11.8167705,1,0
6996,1,38,8.479460311,11.8167705,1,1
6997,0,28,8.479460311,11.8167705,0,1
6998,1,32,8.479460311,11.8167705,1,0
6999,0,29,8.479460311,11.8167705,1,0
7000,1,37,8.479460311,11.8167705,0,0
7001,1,39,8.479460311,11.8167705,1,0
7002,1,34,8.479460311,11.8167705,0,1
7003,1,30,8.698304137000001,11.64821133,1,0
7004,1,40,8.698304137000001,11.64821133,1,0
7005,1,29,8.698304137000001,11.64821133,1,1
7006,0,28,8.698304137000001,11.64821133,1,0
7007,1,33,8.698304137000001,11.64821133,0,1
7008,1,33,8.698304137000001,11.64821133,0,0
7009,1,37,8.698304137000001,11.64821133,1,1
7010,1,30,8.698304137000001,11.64821133,1,0
7011,1,28,8.698304137000001,11.64821133,0,1
7012,1,33,8.698304137000001,11.64821133,1,0
7013,1,37,8.698304137000001,11.64821133,0,0
7014,1,33,8.698304137000001,11.64821133,1,1
7015,1,37,8.698304137000001,11.64821133,1,1
7016,1,33,8.698304137000001,11.64821133,0,0
7017,1,35,8.698304137000001,11.64821133,0,0
7018,1,30,8.698304137000001,11.64821133,0,0
7019,1,36,8.698304137000001,11.64821133,1,0
7020,1,38,8.698304137000001,11.64821133,0,0
7021,1,33,8.698304137000001,11.64821133,1,0
7022,1,31,8.55436934,11.76425757,0,0
7023,1,30,8.55436934,11.76425757,0,0
7024,1,35,8.55436934,11.76425757,0,0
7025,1,40,8.55436934,11.76425757,0,0
7026,1,26,8.55436934,11.76425757,0,0
7027,0,28,8.55436934,11.76425757,1,0
7028,1,28,8.55436934,11.76425757,0,0
7029,1,33,8.55436934,11.76425757,0,1
7030,1,32,8.55436934,11.76425757,0,0
7031,1,32,8.55436934,11.76425757,1,1
7032,1,34,8.55436934,11.76425757,0,0
7033,1,31,8.55436934,11.76425757,1,0
7034,1,32,8.55436934,11.76425757,1,1
7035,1,33,8.55436934,11.76425757,1,1
7036,1,38,8.55436934,11.76425757,1,0
7037,1,38,8.55436934,11.76425757,1,0
7038,1,37,8.55436934,11.76425757,1,1
7039,1,31,8.55436934,11.76425757,0,0
7040,1,31,8.55436934,11.76425757,0,0
7041,1,31,8.55436934,11.76425757,1,0
7042,1,30,8.55436934,11.76425757,0,0
7043,1,35,8.55436934,11.76425757,1,0
7044,1,37,8.55436934,11.76425757,0,0
7045,1,35,8.55436934,11.76425757,0,0
7046,0,33,8.55436934,11.76425757,0,0
7047,1,32,8.55436934,11.76425757,1,1
7048,1,32,8.55436934,11.76425757,0,0
7049,1,37,8.55436934,11.76425757,1,0
7050,0,32,8.55436934,11.76425757,1,1
7051,1,33,8.55436934,11.76425757,0,1
7052,1,36,8.55436934,11.76425757,1,1
7053,1,35,8.55436934,11.76425757,0,1
7054,1,33,8.55436934,11.76425757,0,0
7055,1,38,8.55436934,11.76425757,1,0
7056,1,31,8.55436934,11.76425757,1,1
7057,1,32,8.55436934,11.76425757,1,0
7058,1,34,8.55436934,11.76425757,0,1
7059,0,35,8.55436934,11.76425757,0,1
7060,1,28,8.55436934,11.76425757,1,0
7061,0,40,8.55436934,11.76425757,0,1
7062,0,27,8.55436934,11.76425757,0,1
7063,0,26,8.55436934,11.76425757,1,1
7064,1,39,8.55436934,11.76425757,0,0
7065,1,34,8.55436934,11.76425757,0,0
7066,1,29,8.490793108,11.4255369,1,1
7067,1,31,8.490793108,11.4255369,1,1
7068,1,35,8.490793108,11.4255369,0,0
7069,0,30,8.490793108,11.4255369,0,1
7070,1,35,8.490793108,11.4255369,1,0
7071,0,34,8.490793108,11.4255369,1,0
7072,1,29,8.490793108,11.4255369,0,1
7073,1,29,8.490793108,11.4255369,0,0
7074,1,32,8.490793108,11.4255369,1,1
7075,1,35,8.490793108,11.4255369,1,0
7076,0,32,8.490793108,11.4255369,0,0
7077,0,27,8.490793108,11.4255369,1,1
7078,1,35,8.490793108,11.4255369,0,0
7079,1,38,8.490793108,11.4255369,1,0
7080,1,34,8.490793108,11.4255369,1,1
7081,0,29,8.490793108,11.4255369,0,0
7082,0,29,8.490793108,11.4255369,1,1
7083,1,29,8.490793108,11.4255369,1,0
7084,1,39,8.664007303,11.47140881,0,0
7085,1,32,8.664007303,11.47140881,1,1
7086,1,34,8.664007303,11.47140881,1,1
7087,1,36,8.664007303,11.47140881,0,1
7088,0,32,8.664007303,11.47140881,0,0
7089,1,30,8.664007303,11.47140881,0,0
7090,1,30,8.664007303,11.47140881,0,1
7091,1,38,8.664007303,11.47140881,0,1
7092,0,35,8.664007303,11.47140881,1,0
7093,1,27,8.664007303,11.47140881,1,1
7094,1,31,8.664007303,11.47140881,0,1
7095,1,38,8.664007303,11.47140881,1,0
7096,1,27,8.664007303,11.47140881,0,0
7097,1,35,8.664007303,11.47140881,0,0
7098,0,27,8.664007303,11.47140881,0,0
7099,1,34,8.664007303,11.47140881,0,1
7100,0,35,8.664007303,11.47140881,1,0
7101,1,36,8.664007303,11.47140881,0,0
7102,1,35,8.664007303,11.47140881,1,0
7103,0,28,8.664007303,11.47140881,1,1
7104,0,27,8.664007303,11.47140881,1,1
7105,1,34,8.664007303,11.47140881,0,0
7106,1,29,8.664007303,11.47140881,1,0
7107,1,34,8.664007303,11.47140881,1,1
7108,0,26,8.664007303,11.47140881,0,1
7109,0,29,8.664007303,11.47140881,0,0
7110,1,34,8.664007303,11.47140881,1,1
7111,1,37,8.664007303,11.47140881,1,0
7112,1,39,8.664007303,11.47140881,1,0
7113,0,27,8.664007303,11.47140881,1,0
7114,1,34,8.664007303,11.47140881,1,1
7115,0,28,8.664007303,11.47140881,1,0
7116,0,35,8.664007303,11.47140881,1,1
7117,0,29,8.664007303,11.47140881,1,1
7118,1,30,8.664007303,11.47140881,1,0
7119,1,37,8.664007303,11.47140881,1,1
7120,1,35,8.664007303,11.47140881,0,0
7121,1,32,8.664007303,11.47140881,0,0
7122,1,37,8.664007303,11.47140881,0,0
7123,1,26,8.664007303,11.47140881,1,0
7124,0,31,8.664007303,11.47140881,1,0
7125,0,27,8.664007303,11.47140881,0,0
7126,1,35,8.876727952000001,11.60292607,1,0
7127,1,29,8.876727952000001,11.60292607,1,0
7128,1,30,8.876727952000001,11.60292607,0,0
7129,1,25,8.876727952000001,11.60292607,0,1
7130,0,33,8.876727952000001,11.60292607,0,0
7131,0,36,8.876727952000001,11.60292607,1,1
7132,1,34,8.876727952000001,11.60292607,1,0
7133,0,26,8.876727952000001,11.60292607,0,0
7134,1,32,8.876727952000001,11.60292607,0,0
7135,1,38,8.876727952000001,11.60292607,1,1
7136,1,34,8.876727952000001,11.60292607,0,0
7137,1,34,8.876727952000001,11.60292607,0,0
7138,1,33,8.876727952000001,11.60292607,0,1
7139,1,25,8.876727952000001,11.60292607,1,1
7140,0,27,8.876727952000001,11.60292607,0,0
7141,1,38,8.876727952000001,11.60292607,1,1
7142,0,28,8.876727952000001,11.60292607,1,1
7143,0,38,8.876727952000001,11.60292607,0,0
7144,1,31,8.876727952000001,11.60292607,1,0
7145,1,29,8.876727952000001,11.60292607,1,1
7146,0,32,8.876727952000001,11.60292607,1,0
7147,0,30,8.876727952000001,11.60292607,1,0
7148,1,29,8.876727952000001,11.60292607,1,1
7149,1,33,8.876727952000001,11.60292607,0,0
